UTC,Open,High,Low,Close,Volume
24.11.2022 09:26:00.000 UTC,1.04181,1.04198,1.04171,1.04193,440.1
24.11.2022 09:27:00.000 UTC,1.04194,1.04197,1.04187,1.0419,408.26
24.11.2022 09:28:00.000 UTC,1.04189,1.04196,1.04168,1.04172,533.66
24.11.2022 09:29:00.000 UTC,1.04172,1.0419,1.04154,1.04176,779.7
24.11.2022 09:30:00.000 UTC,1.04177,1.0419,1.04152,1.04166,518.62
24.11.2022 09:31:00.000 UTC,1.04165,1.04174,1.04151,1.04152,794.4
24.11.2022 09:32:00.000 UTC,1.04154,1.0416,1.04145,1.04153,617.8
24.11.2022 09:33:00.000 UTC,1.04154,1.04168,1.04151,1.04168,446.2
24.11.2022 09:34:00.000 UTC,1.04165,1.04167,1.04145,1.04152,420.39
24.11.2022 09:35:00.000 UTC,1.04154,1.04154,1.0413,1.04141,447.72
24.11.2022 09:36:00.000 UTC,1.04144,1.0416,1.04136,1.04156,415.6
24.11.2022 09:37:00.000 UTC,1.04155,1.04161,1.04137,1.04146,585.32
24.11.2022 09:38:00.000 UTC,1.04146,1.04148,1.04126,1.04135,412.54
24.11.2022 09:39:00.000 UTC,1.04137,1.04153,1.04137,1.04147,231.35
24.11.2022 09:40:00.000 UTC,1.04146,1.04157,1.04136,1.04137,349.38
24.11.2022 09:41:00.000 UTC,1.04137,1.0415,1.04133,1.0414,445.12
24.11.2022 09:42:00.000 UTC,1.0414,1.04154,1.04137,1.04148,469.3
24.11.2022 09:43:00.000 UTC,1.04152,1.04169,1.04152,1.04164,565.26
24.11.2022 09:44:00.000 UTC,1.04164,1.0417,1.04158,1.04164,409.02
24.11.2022 09:45:00.000 UTC,1.04164,1.0417,1.04159,1.04164,265.34
24.11.2022 09:46:00.000 UTC,1.04163,1.04166,1.0415,1.04166,546.82
24.11.2022 09:47:00.000 UTC,1.04167,1.04204,1.04167,1.04201,441.63
24.11.2022 09:48:00.000 UTC,1.04202,1.04208,1.04195,1.04199,358.93
24.11.2022 09:49:00.000 UTC,1.04199,1.04222,1.04198,1.04211,388.01
24.11.2022 09:50:00.000 UTC,1.0421,1.04213,1.04198,1.04204,515.11
24.11.2022 09:51:00.000 UTC,1.04203,1.04211,1.04198,1.04198,407.55
24.11.2022 09:52:00.000 UTC,1.04198,1.04209,1.04198,1.04199,532.32
24.11.2022 09:53:00.000 UTC,1.042,1.04208,1.0419,1.04206,252.71
24.11.2022 09:54:00.000 UTC,1.04205,1.04209,1.04188,1.04207,386.76
24.11.2022 09:55:00.000 UTC,1.04211,1.04253,1.04211,1.04235,651.1
24.11.2022 09:56:00.000 UTC,1.04235,1.04242,1.04229,1.04236,668.83
24.11.2022 09:57:00.000 UTC,1.04236,1.04241,1.04199,1.04205,750.34
24.11.2022 09:58:00.000 UTC,1.04206,1.04227,1.04203,1.04214,899.36
24.11.2022 09:59:00.000 UTC,1.04213,1.04213,1.04189,1.04191,786.89
24.11.2022 10:00:00.000 UTC,1.04191,1.04195,1.04171,1.04171,683.3
24.11.2022 10:01:00.000 UTC,1.04171,1.04182,1.04157,1.0418,631.9
24.11.2022 10:02:00.000 UTC,1.0418,1.04222,1.04177,1.04203,1003.3
24.11.2022 10:03:00.000 UTC,1.04202,1.04216,1.04196,1.04201,589.36
24.11.2022 10:04:00.000 UTC,1.042,1.04217,1.04188,1.0421,684.39
24.11.2022 10:05:00.000 UTC,1.04209,1.04234,1.04207,1.04229,778.2
24.11.2022 10:06:00.000 UTC,1.04229,1.0426,1.04229,1.0425,1096.24
24.11.2022 10:07:00.000 UTC,1.04248,1.0425,1.04224,1.04224,806.8
24.11.2022 10:08:00.000 UTC,1.04223,1.04242,1.04221,1.04223,695.7
24.11.2022 10:09:00.000 UTC,1.04223,1.04226,1.04205,1.04207,376.07
24.11.2022 10:10:00.000 UTC,1.04205,1.0423,1.04201,1.04228,616.58
24.11.2022 10:11:00.000 UTC,1.04226,1.04247,1.04219,1.04228,473.58
24.11.2022 10:12:00.000 UTC,1.04229,1.04256,1.04227,1.04256,404.92
24.11.2022 10:13:00.000 UTC,1.04258,1.04291,1.04256,1.04285,266.97
24.11.2022 10:14:00.000 UTC,1.04284,1.04284,1.04239,1.04241,613.17
24.11.2022 10:15:00.000 UTC,1.04242,1.04251,1.04231,1.04236,649.02
24.11.2022 10:16:00.000 UTC,1.04237,1.04259,1.04232,1.04257,701.07
24.11.2022 10:17:00.000 UTC,1.04256,1.04261,1.04241,1.04242,588.32
24.11.2022 10:18:00.000 UTC,1.04239,1.04239,1.04191,1.04201,618.5
24.11.2022 10:19:00.000 UTC,1.042,1.04206,1.04192,1.04193,494.65
24.11.2022 10:20:00.000 UTC,1.04193,1.04197,1.04181,1.04186,653.62
24.11.2022 10:21:00.000 UTC,1.04184,1.04191,1.04178,1.04184,566.11
24.11.2022 10:22:00.000 UTC,1.04185,1.04188,1.04159,1.04175,623.8
24.11.2022 10:23:00.000 UTC,1.04176,1.04178,1.04167,1.0417,375.21
24.11.2022 10:24:00.000 UTC,1.0417,1.0418,1.04169,1.04175,359.49
24.11.2022 10:25:00.000 UTC,1.04174,1.04179,1.04169,1.0417,348.1
24.11.2022 10:26:00.000 UTC,1.04171,1.0418,1.0417,1.04176,229.48
24.11.2022 10:27:00.000 UTC,1.04176,1.04177,1.04115,1.04121,695.97
24.11.2022 10:28:00.000 UTC,1.04121,1.04125,1.04107,1.04115,653.81
24.11.2022 10:29:00.000 UTC,1.04116,1.04117,1.0404,1.04042,679.29
24.11.2022 10:30:00.000 UTC,1.04044,1.04047,1.03951,1.03983,1029.81
24.11.2022 10:31:00.000 UTC,1.03987,1.04027,1.03978,1.03986,791.65
24.11.2022 10:32:00.000 UTC,1.03987,1.04028,1.03986,1.04013,674.94
24.11.2022 10:33:00.000 UTC,1.04014,1.04026,1.04005,1.04017,708.21
24.11.2022 10:34:00.000 UTC,1.04016,1.0402,1.03953,1.03958,709.67
24.11.2022 10:35:00.000 UTC,1.03957,1.03963,1.03924,1.03963,845.19
24.11.2022 10:36:00.000 UTC,1.03964,1.03985,1.03949,1.03974,756.64
24.11.2022 10:37:00.000 UTC,1.03972,1.03988,1.0397,1.03988,595.45
24.11.2022 10:38:00.000 UTC,1.03988,1.03996,1.03966,1.03966,734.87
24.11.2022 10:39:00.000 UTC,1.03967,1.03969,1.03952,1.03961,729.8
24.11.2022 10:40:00.000 UTC,1.03962,1.03975,1.03943,1.03968,831.75
24.11.2022 10:41:00.000 UTC,1.03963,1.03965,1.03952,1.03961,709.62
24.11.2022 10:42:00.000 UTC,1.03961,1.03988,1.03959,1.03987,619.74
24.11.2022 10:43:00.000 UTC,1.03989,1.04005,1.03986,1.04003,779.72
24.11.2022 10:44:00.000 UTC,1.04001,1.04032,1.04,1.04018,689.44
24.11.2022 10:45:00.000 UTC,1.04016,1.04048,1.04015,1.04033,681.88
24.11.2022 10:46:00.000 UTC,1.04033,1.04089,1.04032,1.04078,696.25
24.11.2022 10:47:00.000 UTC,1.04077,1.04083,1.04057,1.04073,670.5
24.11.2022 10:48:00.000 UTC,1.04073,1.04077,1.04054,1.04065,289.71
24.11.2022 10:49:00.000 UTC,1.04067,1.04068,1.04049,1.04054,479.62
24.11.2022 10:50:00.000 UTC,1.04052,1.04054,1.04033,1.04051,666.48
24.11.2022 10:51:00.000 UTC,1.04051,1.04057,1.04037,1.04042,390.05
24.11.2022 10:52:00.000 UTC,1.04041,1.04063,1.04037,1.04063,394.33
24.11.2022 10:53:00.000 UTC,1.04063,1.04075,1.04053,1.04054,474.52
24.11.2022 10:54:00.000 UTC,1.04056,1.04063,1.04037,1.04048,403.14
24.11.2022 10:55:00.000 UTC,1.04049,1.04054,1.04031,1.04041,508.94
24.11.2022 10:56:00.000 UTC,1.04042,1.04043,1.04012,1.04016,547.05
24.11.2022 10:57:00.000 UTC,1.04016,1.04062,1.04012,1.04062,369.16
24.11.2022 10:58:00.000 UTC,1.04062,1.04065,1.04043,1.04058,328.94
24.11.2022 10:59:00.000 UTC,1.04059,1.0407,1.0405,1.04053,368.98
24.11.2022 11:00:00.000 UTC,1.04055,1.04064,1.04049,1.04064,276.13
24.11.2022 11:01:00.000 UTC,1.04063,1.04071,1.0405,1.0405,607.43
24.11.2022 11:02:00.000 UTC,1.0405,1.0406,1.04043,1.04052,470.54
24.11.2022 11:03:00.000 UTC,1.04052,1.04053,1.04037,1.04043,352.65
24.11.2022 11:04:00.000 UTC,1.04044,1.04061,1.04044,1.04055,463.13
24.11.2022 11:05:00.000 UTC,1.04052,1.04074,1.04043,1.04062,409.46
24.11.2022 11:06:00.000 UTC,1.04062,1.04068,1.04047,1.04051,591.08
24.11.2022 11:07:00.000 UTC,1.04052,1.04053,1.0402,1.04045,578.21
24.11.2022 11:08:00.000 UTC,1.04046,1.04065,1.04043,1.04052,597.86
24.11.2022 11:09:00.000 UTC,1.04053,1.04071,1.04037,1.04042,460.84
24.11.2022 11:10:00.000 UTC,1.04041,1.04045,1.04027,1.04038,585.46
24.11.2022 11:11:00.000 UTC,1.04038,1.04059,1.04026,1.04028,450.46
24.11.2022 11:12:00.000 UTC,1.04029,1.04038,1.0402,1.04027,592.24
24.11.2022 11:13:00.000 UTC,1.04026,1.04033,1.03999,1.04001,493.92
24.11.2022 11:14:00.000 UTC,1.04001,1.04009,1.03998,1.04008,354.36
24.11.2022 11:15:00.000 UTC,1.04008,1.04032,1.04008,1.04017,634.88
24.11.2022 11:16:00.000 UTC,1.04019,1.04023,1.03977,1.03979,487.38
24.11.2022 11:17:00.000 UTC,1.0398,1.0398,1.03939,1.03944,487.22
24.11.2022 11:18:00.000 UTC,1.03944,1.03948,1.03938,1.03944,391.38
24.11.2022 11:19:00.000 UTC,1.03943,1.03984,1.03943,1.03983,438.68
24.11.2022 11:20:00.000 UTC,1.03983,1.03997,1.03976,1.03976,532.6
24.11.2022 11:21:00.000 UTC,1.0398,1.03991,1.0397,1.03975,591.97
24.11.2022 11:22:00.000 UTC,1.03974,1.03979,1.03953,1.03954,406.05
24.11.2022 11:23:00.000 UTC,1.03954,1.03961,1.03946,1.03947,239.34
24.11.2022 11:24:00.000 UTC,1.03948,1.03983,1.03947,1.03981,217.46
24.11.2022 11:25:00.000 UTC,1.03979,1.03979,1.03929,1.03929,421.1
24.11.2022 11:26:00.000 UTC,1.03932,1.03934,1.03818,1.03875,828.54
24.11.2022 11:27:00.000 UTC,1.03873,1.03878,1.03835,1.03854,734.52
24.11.2022 11:28:00.000 UTC,1.03856,1.03858,1.03833,1.03846,686.14
24.11.2022 11:29:00.000 UTC,1.03846,1.03849,1.03825,1.03833,615.35
24.11.2022 11:30:00.000 UTC,1.03832,1.03848,1.03828,1.03845,630.44
24.11.2022 11:31:00.000 UTC,1.03846,1.0387,1.03837,1.03869,693.56
24.11.2022 11:32:00.000 UTC,1.03871,1.03871,1.03828,1.03829,961.89
24.11.2022 11:33:00.000 UTC,1.03831,1.03862,1.03816,1.03862,613.46
24.11.2022 11:34:00.000 UTC,1.03862,1.03885,1.03854,1.03858,708.13
24.11.2022 11:35:00.000 UTC,1.03861,1.03881,1.03851,1.0388,551.89
24.11.2022 11:36:00.000 UTC,1.03879,1.03922,1.03879,1.03919,611.58
24.11.2022 11:37:00.000 UTC,1.0392,1.03959,1.03912,1.03951,839.51
24.11.2022 11:38:00.000 UTC,1.03944,1.03961,1.03943,1.03955,603.85
24.11.2022 11:39:00.000 UTC,1.03953,1.03954,1.03932,1.03944,628.45
24.11.2022 11:40:00.000 UTC,1.03943,1.03966,1.03942,1.0396,414.83
24.11.2022 11:41:00.000 UTC,1.0396,1.0397,1.03944,1.03966,404.26
24.11.2022 11:42:00.000 UTC,1.03967,1.03986,1.03963,1.03982,555.94
24.11.2022 11:43:00.000 UTC,1.03982,1.03987,1.03968,1.03984,609.99
24.11.2022 11:44:00.000 UTC,1.03988,1.03997,1.03983,1.03992,501.69
24.11.2022 11:45:00.000 UTC,1.03991,1.04024,1.03991,1.03999,459.13
24.11.2022 11:46:00.000 UTC,1.04001,1.04016,1.03989,1.04008,535.12
24.11.2022 11:47:00.000 UTC,1.04007,1.04043,1.04002,1.04042,479.24
24.11.2022 11:48:00.000 UTC,1.04044,1.04062,1.04022,1.04039,679.79
24.11.2022 11:49:00.000 UTC,1.04039,1.04044,1.04025,1.04029,366
24.11.2022 11:50:00.000 UTC,1.0403,1.04033,1.04013,1.04031,266.6
24.11.2022 11:51:00.000 UTC,1.04034,1.0406,1.04032,1.04058,484.82
24.11.2022 11:52:00.000 UTC,1.04058,1.04063,1.04049,1.0405,396.47
24.11.2022 11:53:00.000 UTC,1.04049,1.04083,1.0404,1.04073,466.2
24.11.2022 11:54:00.000 UTC,1.04071,1.04086,1.0406,1.04062,351.14
24.11.2022 11:55:00.000 UTC,1.04063,1.04084,1.04054,1.04078,392.27
24.11.2022 11:56:00.000 UTC,1.04078,1.04078,1.04071,1.04072,222.82
24.11.2022 11:57:00.000 UTC,1.04073,1.0408,1.04065,1.04076,186.95
24.11.2022 11:58:00.000 UTC,1.04075,1.04075,1.04063,1.04063,425.23
24.11.2022 11:59:00.000 UTC,1.04062,1.0407,1.04044,1.04044,714.46
24.11.2022 12:00:00.000 UTC,1.04044,1.0411,1.0404,1.04094,473.08
24.11.2022 12:01:00.000 UTC,1.04096,1.04101,1.04067,1.04068,483.87
24.11.2022 12:02:00.000 UTC,1.04068,1.04109,1.04062,1.04086,463.7
24.11.2022 12:03:00.000 UTC,1.04084,1.04088,1.04029,1.04035,378.68
24.11.2022 12:04:00.000 UTC,1.04034,1.04038,1.04023,1.04038,247.56
24.11.2022 12:05:00.000 UTC,1.04035,1.04048,1.04023,1.04027,375.41
24.11.2022 12:06:00.000 UTC,1.04031,1.04036,1.03999,1.0401,238.67
24.11.2022 12:07:00.000 UTC,1.04012,1.04018,1.04004,1.04015,162.44
24.11.2022 12:08:00.000 UTC,1.04015,1.04031,1.04009,1.04014,388.41
24.11.2022 12:09:00.000 UTC,1.04013,1.04019,1.04004,1.04004,224.25
24.11.2022 12:10:00.000 UTC,1.04005,1.0401,1.03978,1.0399,369.6
24.11.2022 12:11:00.000 UTC,1.0399,1.04005,1.0399,1.04004,348.44
24.11.2022 12:12:00.000 UTC,1.04003,1.0403,1.04002,1.04021,360.83
24.11.2022 12:13:00.000 UTC,1.0402,1.04045,1.04019,1.04038,465.37
24.11.2022 12:14:00.000 UTC,1.0404,1.04052,1.04022,1.04029,339.86
24.11.2022 12:15:00.000 UTC,1.0403,1.04033,1.04022,1.04028,461.6
24.11.2022 12:16:00.000 UTC,1.04028,1.0403,1.0402,1.04024,324.98
24.11.2022 12:17:00.000 UTC,1.04023,1.0403,1.04018,1.0402,439.07
24.11.2022 12:18:00.000 UTC,1.04021,1.04026,1.0401,1.04014,420.26
24.11.2022 12:19:00.000 UTC,1.04013,1.04051,1.04013,1.04051,458.85
24.11.2022 12:20:00.000 UTC,1.04051,1.04063,1.04035,1.04062,292.52
24.11.2022 12:21:00.000 UTC,1.0406,1.04071,1.04058,1.04063,403.64
24.11.2022 12:22:00.000 UTC,1.04062,1.04062,1.0403,1.04036,327.99
24.11.2022 12:23:00.000 UTC,1.04035,1.04044,1.04035,1.04036,189.42
24.11.2022 12:24:00.000 UTC,1.04035,1.04052,1.04035,1.04041,221.3
24.11.2022 12:25:00.000 UTC,1.04042,1.04056,1.04037,1.04054,384.13
24.11.2022 12:26:00.000 UTC,1.04055,1.04069,1.04047,1.04055,401.74
24.11.2022 12:27:00.000 UTC,1.04054,1.04056,1.04033,1.04039,333.18
24.11.2022 12:28:00.000 UTC,1.04039,1.04045,1.0403,1.04045,263.89
24.11.2022 12:29:00.000 UTC,1.04047,1.0405,1.0402,1.04024,386.76
24.11.2022 12:30:00.000 UTC,1.04024,1.04025,1.03984,1.04015,749.42
24.11.2022 12:31:00.000 UTC,1.04016,1.0402,1.03988,1.04016,531.65
24.11.2022 12:32:00.000 UTC,1.04019,1.04024,1.04012,1.04017,439.83
24.11.2022 12:33:00.000 UTC,1.04018,1.04036,1.04014,1.04027,503.38
24.11.2022 12:34:00.000 UTC,1.04026,1.04045,1.0401,1.04045,727.31
24.11.2022 12:35:00.000 UTC,1.04044,1.04058,1.04021,1.04038,511.02
24.11.2022 12:36:00.000 UTC,1.04037,1.04038,1.04024,1.04032,332.61
24.11.2022 12:37:00.000 UTC,1.04032,1.04037,1.03986,1.03988,394.33
24.11.2022 12:38:00.000 UTC,1.03985,1.04004,1.0398,1.04,436.22
24.11.2022 12:39:00.000 UTC,1.03999,1.04025,1.03997,1.04019,381.84
24.11.2022 12:40:00.000 UTC,1.0402,1.04053,1.04018,1.04038,471.32
24.11.2022 12:41:00.000 UTC,1.04038,1.04044,1.04025,1.04037,336.25
24.11.2022 12:42:00.000 UTC,1.04037,1.04042,1.0402,1.04033,554.38
24.11.2022 12:43:00.000 UTC,1.04033,1.04061,1.04031,1.04054,442.61
24.11.2022 12:44:00.000 UTC,1.04054,1.04063,1.04034,1.04063,487.84
24.11.2022 12:45:00.000 UTC,1.04064,1.04083,1.04063,1.04073,305.43
24.11.2022 12:46:00.000 UTC,1.04075,1.04075,1.04058,1.04061,426.83
24.11.2022 12:47:00.000 UTC,1.0406,1.04075,1.04049,1.04075,280.8
24.11.2022 12:48:00.000 UTC,1.04081,1.04098,1.04072,1.04093,555.85
24.11.2022 12:49:00.000 UTC,1.04091,1.041,1.04078,1.04085,347.34
24.11.2022 12:50:00.000 UTC,1.04085,1.0409,1.04074,1.04088,410.9
24.11.2022 12:51:00.000 UTC,1.04087,1.04101,1.04081,1.04095,636.38
24.11.2022 12:52:00.000 UTC,1.04093,1.04093,1.04079,1.04085,337.06
24.11.2022 12:53:00.000 UTC,1.04086,1.04091,1.0408,1.04083,362.03
24.11.2022 12:54:00.000 UTC,1.04082,1.0411,1.0408,1.04105,446.21
24.11.2022 12:55:00.000 UTC,1.04104,1.0414,1.04102,1.04132,648.92
24.11.2022 12:56:00.000 UTC,1.04133,1.04141,1.04109,1.04125,784.44
24.11.2022 12:57:00.000 UTC,1.04125,1.04132,1.04113,1.04113,553.54
24.11.2022 12:58:00.000 UTC,1.04114,1.04121,1.0408,1.04083,686.17
24.11.2022 12:59:00.000 UTC,1.04085,1.0412,1.04082,1.04119,504.37
24.11.2022 13:00:00.000 UTC,1.04117,1.0412,1.04077,1.04097,604.86
24.11.2022 13:01:00.000 UTC,1.04097,1.04119,1.04084,1.04108,540.81
24.11.2022 13:02:00.000 UTC,1.04108,1.04144,1.04094,1.04129,867.96
24.11.2022 13:03:00.000 UTC,1.04129,1.0414,1.04113,1.04115,676.02
24.11.2022 13:04:00.000 UTC,1.04115,1.04136,1.04107,1.04132,354.47
24.11.2022 13:05:00.000 UTC,1.04131,1.0414,1.04099,1.04103,507
24.11.2022 13:06:00.000 UTC,1.04101,1.04116,1.04079,1.04116,557.85
24.11.2022 13:07:00.000 UTC,1.04113,1.0412,1.04099,1.0412,316.87
24.11.2022 13:08:00.000 UTC,1.04122,1.0414,1.04111,1.04133,629.34
24.11.2022 13:09:00.000 UTC,1.04134,1.04188,1.04131,1.04185,501.69
24.11.2022 13:10:00.000 UTC,1.04185,1.04192,1.04164,1.04165,584.05
24.11.2022 13:11:00.000 UTC,1.04166,1.04186,1.04153,1.04161,780.56
24.11.2022 13:12:00.000 UTC,1.0416,1.04166,1.04139,1.04144,740.87
24.11.2022 13:13:00.000 UTC,1.04141,1.04151,1.04134,1.04137,535.53
24.11.2022 13:14:00.000 UTC,1.04137,1.04154,1.04125,1.04131,481.37
24.11.2022 13:15:00.000 UTC,1.04131,1.04143,1.0412,1.0413,475
24.11.2022 13:16:00.000 UTC,1.04132,1.04135,1.0412,1.04131,377.35
24.11.2022 13:17:00.000 UTC,1.04134,1.04151,1.04134,1.04136,444.74
24.11.2022 13:18:00.000 UTC,1.04137,1.04157,1.04134,1.0414,409.53
24.11.2022 13:19:00.000 UTC,1.04141,1.04141,1.0411,1.04116,580.1
24.11.2022 13:20:00.000 UTC,1.04113,1.04125,1.04105,1.04125,410.33
24.11.2022 13:21:00.000 UTC,1.04126,1.0415,1.04123,1.0414,426.99
24.11.2022 13:22:00.000 UTC,1.04144,1.04148,1.04137,1.04142,455.2
24.11.2022 13:23:00.000 UTC,1.04141,1.04145,1.04127,1.0413,330.6
24.11.2022 13:24:00.000 UTC,1.0413,1.0413,1.04088,1.04114,339.05
24.11.2022 13:25:00.000 UTC,1.04113,1.0414,1.04113,1.0412,255.94
24.11.2022 13:26:00.000 UTC,1.04118,1.04121,1.04105,1.04113,428.89
24.11.2022 13:27:00.000 UTC,1.04118,1.04142,1.04113,1.04115,509.39
24.11.2022 13:28:00.000 UTC,1.04118,1.04126,1.04102,1.04103,428.64
24.11.2022 13:29:00.000 UTC,1.04107,1.04129,1.04102,1.04112,486.52
24.11.2022 13:30:00.000 UTC,1.04112,1.04137,1.04112,1.04134,666.36
24.11.2022 13:31:00.000 UTC,1.04138,1.04143,1.04099,1.0411,484.08
24.11.2022 13:32:00.000 UTC,1.0411,1.04118,1.04102,1.04116,411.44
24.11.2022 13:33:00.000 UTC,1.04115,1.04123,1.04091,1.04091,519.66
24.11.2022 13:34:00.000 UTC,1.04092,1.04102,1.04078,1.04099,590.8
24.11.2022 13:35:00.000 UTC,1.04099,1.04119,1.04099,1.04108,569.41
24.11.2022 13:36:00.000 UTC,1.04109,1.04119,1.04103,1.0411,443.64
24.11.2022 13:37:00.000 UTC,1.04111,1.04124,1.04108,1.04108,582.5
24.11.2022 13:38:00.000 UTC,1.04109,1.04124,1.04106,1.04121,318.22
24.11.2022 13:39:00.000 UTC,1.04122,1.04144,1.04117,1.0414,401.86
24.11.2022 13:40:00.000 UTC,1.04139,1.04146,1.04134,1.04145,441.38
24.11.2022 13:41:00.000 UTC,1.04146,1.04175,1.04146,1.04154,377.46
24.11.2022 13:42:00.000 UTC,1.0416,1.04166,1.04155,1.04158,461.5
24.11.2022 13:43:00.000 UTC,1.04158,1.04171,1.04156,1.04171,354.84
24.11.2022 13:44:00.000 UTC,1.04171,1.04174,1.04164,1.04167,200.54
24.11.2022 13:45:00.000 UTC,1.04169,1.0418,1.04164,1.04173,395.72
24.11.2022 13:46:00.000 UTC,1.04174,1.04174,1.04164,1.04167,295.74
24.11.2022 13:47:00.000 UTC,1.04166,1.04188,1.04164,1.04183,423.9
24.11.2022 13:48:00.000 UTC,1.04183,1.04184,1.04173,1.04173,474.68
24.11.2022 13:49:00.000 UTC,1.04173,1.04182,1.04167,1.04167,323.44
24.11.2022 13:50:00.000 UTC,1.04166,1.04174,1.04166,1.04168,307.39
24.11.2022 13:51:00.000 UTC,1.0417,1.04183,1.04168,1.04181,383.98
24.11.2022 13:52:00.000 UTC,1.04182,1.04192,1.04172,1.04173,416.93
24.11.2022 13:53:00.000 UTC,1.04172,1.04191,1.04172,1.04186,285.2
24.11.2022 13:54:00.000 UTC,1.04185,1.04201,1.04182,1.04199,318.72
24.11.2022 13:55:00.000 UTC,1.04201,1.04205,1.0419,1.04195,388.74
24.11.2022 13:56:00.000 UTC,1.04194,1.04204,1.04193,1.04194,483.7
24.11.2022 13:57:00.000 UTC,1.04193,1.04244,1.0419,1.04235,505.95
24.11.2022 13:58:00.000 UTC,1.04237,1.04254,1.04234,1.04239,513.02
24.11.2022 13:59:00.000 UTC,1.0424,1.04249,1.04219,1.04226,375.39
24.11.2022 14:00:00.000 UTC,1.04228,1.04269,1.04227,1.04256,743.83
24.11.2022 14:01:00.000 UTC,1.04257,1.04268,1.04222,1.04224,624.74
24.11.2022 14:02:00.000 UTC,1.04226,1.04229,1.04206,1.04207,571.72
24.11.2022 14:03:00.000 UTC,1.04208,1.04221,1.04199,1.04199,571.48
24.11.2022 14:04:00.000 UTC,1.04199,1.04219,1.04199,1.04202,470.36
24.11.2022 14:05:00.000 UTC,1.04204,1.04228,1.04198,1.04202,456.9
24.11.2022 14:06:00.000 UTC,1.04202,1.0421,1.04192,1.04209,439.28
24.11.2022 14:07:00.000 UTC,1.04209,1.04229,1.04198,1.04229,569.08
24.11.2022 14:08:00.000 UTC,1.04228,1.04235,1.04212,1.04224,639.86
24.11.2022 14:09:00.000 UTC,1.04223,1.04229,1.04218,1.04226,451.53
